source	query_id	method	half	ndcg@10	ndcg@100
real_295	28819	e5	inferior	0.43067655807339306	0.43067655807339306
real_295	28819	e5_hybrid	inferior	0.38685280723454163	0.38685280723454163
real_295	28819	bge_m3_hybrid	inferior	0.3333333333333333	0.3333333333333333
real_295	29044	bm25	inferior	1.0	1.0
real_295	29044	e5	inferior	1.0	1.0
real_295	29044	e5_hybrid	inferior	1.0	1.0
real_295	29044	bge_m3_hybrid	inferior	1.0	1.0
real_295	29181	bm25	inferior	1.0	1.0
real_295	29181	e5	inferior	1.0	1.0
real_295	29181	e5_hybrid	inferior	1.0	1.0
real_295	29181	bge_m3_hybrid	inferior	1.0	1.0
real_295	29849	bm25	inferior	1.0	1.0
real_295	29849	e5	inferior	1.0	1.0
real_295	29849	e5_hybrid	inferior	1.0	1.0
real_295	29849	bge_m3_hybrid	inferior	1.0	1.0
real_295	30473	bm25	inferior	0.5	0.5
real_295	30473	e5	inferior	0.0	0.0
real_295	30473	e5_hybrid	inferior	0.0	0.22424382421757544
real_295	30473	bge_m3_hybrid	inferior	0.5	0.5
real_295	31369	bm25	inferior	1.0	1.0
real_295	31369	e5	inferior	1.0	1.0
real_295	31369	e5_hybrid	inferior	1.0	1.0
real_295	31369	bge_m3_hybrid	inferior	1.0	1.0
real_295	31784	bm25	inferior	0.6309297535714575	0.6309297535714575
real_295	31784	e5	inferior	0.6309297535714575	0.6309297535714575
real_295	31784	e5_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	31784	bge_m3_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	31785	bm25	inferior	0.38685280723454163	0.38685280723454163
real_295	31785	e5	inferior	0.5	0.5
real_295	31785	e5_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	31785	bge_m3_hybrid	inferior	0.43067655807339306	0.43067655807339306
real_295	32180	bm25	inferior	1.0	1.0
real_295	32180	e5	inferior	1.0	1.0
real_295	32180	e5_hybrid	inferior	1.0	1.0
real_295	32180	bge_m3_hybrid	inferior	1.0	1.0
real_295	32184	bm25	inferior	1.0	1.0
real_295	32184	e5	inferior	1.0	1.0
real_295	32184	e5_hybrid	inferior	1.0	1.0
real_295	32184	bge_m3_hybrid	inferior	1.0	1.0
real_295	32825	bm25	superior	1.0	1.0
real_295	32825	e5	superior	1.0	1.0
real_295	32825	e5_hybrid	superior	1.0	1.0
real_295	32825	bge_m3_hybrid	superior	1.0	1.0
real_295	32830	bm25	inferior	1.0	1.0
real_295	32830	e5	inferior	1.0	1.0
real_295	32830	e5_hybrid	inferior	1.0	1.0
real_295	32830	bge_m3_hybrid	inferior	1.0	1.0
real_295	32831	bm25	superior	1.0	1.0
real_295	32831	e5	superior	1.0	1.0
real_295	32831	e5_hybrid	superior	1.0	1.0
real_295	32831	bge_m3_hybrid	superior	1.0	1.0
real_295	33592	bm25	inferior	1.0	1.0
real_295	33592	e5	inferior	1.0	1.0
real_295	33592	e5_hybrid	inferior	1.0	1.0
real_295	33592	bge_m3_hybrid	inferior	1.0	1.0
real_295	33596	bm25	inferior	1.0	1.0
real_295	33596	e5	inferior	1.0	1.0
real_295	33596	e5_hybrid	inferior	1.0	1.0
real_295	33596	bge_m3_hybrid	inferior	1.0	1.0
real_295	34158	bm25	inferior	1.0	1.0
real_295	34158	e5	inferior	1.0	1.0
real_295	34158	e5_hybrid	inferior	1.0	1.0
real_295	34158	bge_m3_hybrid	inferior	1.0	1.0
real_295	34521	bm25	inferior	1.0	1.0
real_295	34521	e5	inferior	0.6309297535714575	0.6309297535714575
real_295	34521	e5_hybrid	inferior	1.0	1.0
real_295	34521	bge_m3_hybrid	inferior	1.0	1.0
real_295	34631	bm25	inferior	1.0	1.0
real_295	34631	e5	inferior	1.0	1.0
real_295	34631	e5_hybrid	inferior	1.0	1.0
real_295	34631	bge_m3_hybrid	inferior	1.0	1.0
real_295	34670	bm25	inferior	0.6309297535714575	0.6309297535714575
real_295	34670	e5	inferior	0.6309297535714575	0.6309297535714575
real_295	34670	e5_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	34670	bge_m3_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	34737	bm25	inferior	1.0	1.0
real_295	34737	e5	inferior	0.6309297535714575	0.6309297535714575
real_295	34737	e5_hybrid	inferior	1.0	1.0
real_295	34737	bge_m3_hybrid	inferior	1.0	1.0
real_295	34757	bm25	inferior	0.6309297535714575	0.6309297535714575
real_295	34757	e5	inferior	0.5	0.5
real_295	34757	e5_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	34757	bge_m3_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	34799	bm25	superior	0.38685280723454163	0.38685280723454163
real_295	34799	e5	superior	0.2890648263178879	0.2890648263178879
real_295	34799	e5_hybrid	superior	0.31546487678572877	0.31546487678572877
real_295	34799	bge_m3_hybrid	superior	0.31546487678572877	0.31546487678572877
real_295	34800	bm25	superior	0.38685280723454163	0.38685280723454163
real_295	34800	e5	superior	0.2890648263178879	0.2890648263178879
real_295	34800	e5_hybrid	superior	0.31546487678572877	0.31546487678572877
real_295	34800	bge_m3_hybrid	superior	0.3333333333333333	0.3333333333333333
real_295	34805	bm25	superior	0.3562071871080222	0.3562071871080222
real_295	34805	e5	superior	0.2890648263178879	0.2890648263178879
real_295	34805	e5_hybrid	superior	0.31546487678572877	0.31546487678572877
real_295	34805	bge_m3_hybrid	superior	0.31546487678572877	0.31546487678572877
real_295	34810	bm25	superior	1.0	1.0
real_295	34810	e5	superior	0.43067655807339306	0.43067655807339306
real_295	34810	e5_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	34810	bge_m3_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	34811	bm25	superior	1.0	1.0
real_295	34811	e5	superior	0.6309297535714575	0.6309297535714575
real_295	34811	e5_hybrid	superior	1.0	1.0
real_295	34811	bge_m3_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	34812	bm25	superior	1.0	1.0
real_295	34812	e5	superior	0.38685280723454163	0.38685280723454163
real_295	34812	e5_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	34812	bge_m3_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	34835	bm25	superior	0.6309297535714575	0.6309297535714575
real_295	34835	e5	superior	0.6309297535714575	0.6309297535714575
real_295	34835	e5_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	34835	bge_m3_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	34972	bm25	inferior	0.6309297535714575	0.6309297535714575
real_295	34972	e5	inferior	0.6309297535714575	0.6309297535714575
real_295	34972	e5_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	34972	bge_m3_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	34973	bm25	inferior	0.6309297535714575	0.6309297535714575
real_295	34973	e5	inferior	0.6309297535714575	0.6309297535714575
real_295	34973	e5_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	34973	bge_m3_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	34976	bm25	inferior	0.6309297535714575	0.6309297535714575
real_295	34976	e5	inferior	0.6309297535714575	0.6309297535714575
real_295	34976	e5_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	34976	bge_m3_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	34997	bm25	superior	0.6309297535714575	0.6309297535714575
real_295	34997	e5	superior	0.6309297535714575	0.6309297535714575
real_295	34997	e5_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	34997	bge_m3_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	35019	bm25	superior	0.6309297535714575	0.6309297535714575
real_295	35019	e5	superior	0.6309297535714575	0.6309297535714575
real_295	35019	e5_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	35019	bge_m3_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	35020	bm25	superior	0.6309297535714575	0.6309297535714575
real_295	35020	e5	superior	0.6309297535714575	0.6309297535714575
real_295	35020	e5_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	35020	bge_m3_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	35140	bm25	inferior	0.5	0.5
real_295	35140	e5	inferior	0.6309297535714575	0.6309297535714575
real_295	35140	e5_hybrid	inferior	0.5	0.5
real_295	35140	bge_m3_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	35143	bm25	superior	1.0	1.0
real_295	35143	e5	superior	1.0	1.0
real_295	35143	e5_hybrid	superior	1.0	1.0
real_295	35143	bge_m3_hybrid	superior	1.0	1.0
real_295	35260	bm25	inferior	0.6309297535714575	0.6309297535714575
real_295	35260	e5	inferior	0.5	0.5
real_295	35260	e5_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	35260	bge_m3_hybrid	inferior	0.43067655807339306	0.43067655807339306
real_295	35267	bm25	inferior	1.0	1.0
real_295	35267	e5	inferior	1.0	1.0
real_295	35267	e5_hybrid	inferior	1.0	1.0
real_295	35267	bge_m3_hybrid	inferior	1.0	1.0
real_295	35275	bm25	superior	1.0	1.0
real_295	35275	e5	superior	1.0	1.0
real_295	35275	e5_hybrid	superior	1.0	1.0
real_295	35275	bge_m3_hybrid	superior	1.0	1.0
real_295	35276	bm25	superior	1.0	1.0
real_295	35276	e5	superior	1.0	1.0
real_295	35276	e5_hybrid	superior	1.0	1.0
real_295	35276	bge_m3_hybrid	superior	1.0	1.0
real_295	35294	bm25	inferior	1.0	1.0
real_295	35294	e5	inferior	0.5	0.5
real_295	35294	e5_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	35294	bge_m3_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	35304	bm25	inferior	1.0	1.0
real_295	35304	e5	inferior	0.5	0.5
real_295	35304	e5_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	35304	bge_m3_hybrid	inferior	1.0	1.0
real_295	35423	bm25	inferior	0.6309297535714575	0.6309297535714575
real_295	35423	e5	inferior	0.6309297535714575	0.6309297535714575
real_295	35423	e5_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	35423	bge_m3_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	35436	bm25	inferior	0.5	0.5
real_295	35436	e5	inferior	0.5	0.5
real_295	35436	e5_hybrid	inferior	0.5	0.5
real_295	35436	bge_m3_hybrid	inferior	0.5	0.5
real_295	35561	bm25	inferior	0.6309297535714575	0.6309297535714575
real_295	35561	e5	inferior	0.6309297535714575	0.6309297535714575
real_295	35561	e5_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	35561	bge_m3_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	35612	bm25	inferior	0.38685280723454163	0.38685280723454163
real_295	35612	e5	inferior	0.2890648263178879	0.2890648263178879
real_295	35612	e5_hybrid	inferior	0.3333333333333333	0.3333333333333333
real_295	35612	bge_m3_hybrid	inferior	0.38685280723454163	0.38685280723454163
real_295	35613	bm25	inferior	0.3333333333333333	0.3333333333333333
real_295	35613	e5	inferior	0.38685280723454163	0.38685280723454163
real_295	35613	e5_hybrid	inferior	0.38685280723454163	0.38685280723454163
real_295	35613	bge_m3_hybrid	inferior	0.43067655807339306	0.43067655807339306
real_295	35614	bm25	inferior	0.43067655807339306	0.43067655807339306
real_295	35614	e5	inferior	0.43067655807339306	0.43067655807339306
real_295	35614	e5_hybrid	inferior	0.43067655807339306	0.43067655807339306
real_295	35614	bge_m3_hybrid	inferior	0.5	0.5
real_295	35637	bm25	superior	0.6309297535714575	0.6309297535714575
real_295	35637	e5	superior	0.3562071871080222	0.3562071871080222
real_295	35637	e5_hybrid	superior	0.43067655807339306	0.43067655807339306
real_295	35637	bge_m3_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	35638	bm25	superior	1.0	1.0
real_295	35638	e5	superior	1.0	1.0
real_295	35638	e5_hybrid	superior	1.0	1.0
real_295	35638	bge_m3_hybrid	superior	1.0	1.0
real_295	35639	bm25	superior	1.0	1.0
real_295	35639	e5	superior	0.7977228895450266	0.7977228895450266
real_295	35639	e5_hybrid	superior	0.8315546295836225	0.8315546295836225
real_295	35639	bge_m3_hybrid	superior	1.0	1.0
real_295	35640	bm25	superior	1.0	1.0
real_295	35640	e5	superior	0.6131471927654584	0.7741900178546666
real_295	35640	e5_hybrid	superior	0.8772153153380493	0.8772153153380493
real_295	35640	bge_m3_hybrid	superior	0.9197207891481876	0.9197207891481876
real_295	35641	bm25	superior	0.6309297535714575	0.6309297535714575
real_295	35641	e5	superior	0.2890648263178879	0.2890648263178879
real_295	35641	e5_hybrid	superior	0.3562071871080222	0.3562071871080222
real_295	35641	bge_m3_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	35642	bm25	superior	1.0	1.0
real_295	35642	e5	superior	0.6131471927654584	0.7700871371433883
real_295	35642	e5_hybrid	superior	0.8065735963827293	0.8065735963827293
real_295	35642	bge_m3_hybrid	superior	1.0	1.0
real_295	35643	bm25	superior	1.0	1.0
real_295	35643	e5	superior	0.6131471927654584	0.7550160946314525
real_295	35643	e5_hybrid	superior	0.8065735963827293	0.8065735963827293
real_295	35643	bge_m3_hybrid	superior	1.0	1.0
real_295	35644	bm25	superior	1.0	1.0
real_295	35644	e5	superior	0.6131471927654584	0.7741900178546666
real_295	35644	e5_hybrid	superior	0.8065735963827293	0.8065735963827293
real_295	35644	bge_m3_hybrid	superior	1.0	1.0
real_295	35645	bm25	superior	1.0	1.0
real_295	35645	e5	superior	0.7977228895450266	0.7977228895450266
real_295	35645	e5_hybrid	superior	0.8503449055347546	0.8503449055347546
real_295	35645	bge_m3_hybrid	superior	1.0	1.0
real_295	35646	bm25	superior	1.0	1.0
real_295	35646	e5	superior	0.7903864795495061	0.7903864795495061
real_295	35646	e5_hybrid	superior	1.0	1.0
real_295	35646	bge_m3_hybrid	superior	1.0	1.0
real_295	35647	bm25	superior	1.0	1.0
real_295	35647	e5	superior	0.6131471927654584	0.778842958530688
real_295	35647	e5_hybrid	superior	0.8065735963827293	0.8065735963827293
real_295	35647	bge_m3_hybrid	superior	1.0	1.0
real_295	35648	bm25	superior	1.0	1.0
real_295	35648	e5	superior	0.8503449055347546	0.8503449055347546
real_295	35648	e5_hybrid	superior	0.9197207891481876	0.9197207891481876
real_295	35648	bge_m3_hybrid	superior	1.0	1.0
real_295	35649	bm25	inferior	0.3010299956639812	0.3010299956639812
real_295	35649	e5	inferior	0.31546487678572877	0.31546487678572877
real_295	35649	e5_hybrid	inferior	0.3010299956639812	0.3010299956639812
real_295	35649	bge_m3_hybrid	inferior	0.38685280723454163	0.38685280723454163
real_295	35650	bm25	superior	0.8065735963827293	0.8065735963827293
real_295	35650	e5	superior	0.8315546295836225	0.8315546295836225
real_295	35650	e5_hybrid	superior	0.8065735963827293	0.8065735963827293
real_295	35650	bge_m3_hybrid	superior	0.8315546295836225	0.8315546295836225
real_295	35651	bm25	superior	0.8065735963827293	0.8065735963827293
real_295	35651	e5	superior	0.8065735963827293	0.8065735963827293
real_295	35651	e5_hybrid	superior	0.8065735963827293	0.8065735963827293
real_295	35651	bge_m3_hybrid	superior	0.8175295903539445	0.8175295903539445
real_295	35652	bm25	superior	0.6309297535714575	0.6309297535714575
real_295	35652	e5	superior	1.0	1.0
real_295	35652	e5_hybrid	superior	1.0	1.0
real_295	35652	bge_m3_hybrid	superior	1.0	1.0
real_295	35653	bm25	superior	0.8065735963827293	0.8065735963827293
real_295	35653	e5	superior	0.8065735963827293	0.8065735963827293
real_295	35653	e5_hybrid	superior	0.8065735963827293	0.8065735963827293
real_295	35653	bge_m3_hybrid	superior	0.8503449055347546	0.8503449055347546
real_295	35659	bm25	inferior	1.0	1.0
real_295	35659	e5	inferior	1.0	1.0
real_295	35659	e5_hybrid	inferior	1.0	1.0
real_295	35659	bge_m3_hybrid	inferior	1.0	1.0
real_295	35660	bm25	inferior	1.0	1.0
real_295	35660	e5	inferior	1.0	1.0
real_295	35660	e5_hybrid	inferior	1.0	1.0
real_295	35660	bge_m3_hybrid	inferior	1.0	1.0
real_295	35661	bm25	inferior	1.0	1.0
real_295	35661	e5	inferior	1.0	1.0
real_295	35661	e5_hybrid	inferior	1.0	1.0
real_295	35661	bge_m3_hybrid	inferior	1.0	1.0
real_295	35662	bm25	inferior	1.0	1.0
real_295	35662	e5	inferior	1.0	1.0
real_295	35662	e5_hybrid	inferior	1.0	1.0
real_295	35662	bge_m3_hybrid	inferior	1.0	1.0
real_295	35663	bm25	superior	0.43067655807339306	0.43067655807339306
real_295	35663	e5	superior	1.0	1.0
real_295	35663	e5_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	35663	bge_m3_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	35677	bm25	superior	1.0	1.0
real_295	35677	e5	superior	1.0	1.0
real_295	35677	e5_hybrid	superior	1.0	1.0
real_295	35677	bge_m3_hybrid	superior	1.0	1.0
real_295	35678	bm25	superior	1.0	1.0
real_295	35678	e5	superior	1.0	1.0
real_295	35678	e5_hybrid	superior	1.0	1.0
real_295	35678	bge_m3_hybrid	superior	1.0	1.0
real_295	35679	bm25	superior	0.5	0.5
real_295	35679	e5	superior	1.0	1.0
real_295	35679	e5_hybrid	superior	1.0	1.0
real_295	35679	bge_m3_hybrid	superior	1.0	1.0
real_295	35680	bm25	superior	0.38685280723454163	0.38685280723454163
real_295	35680	e5	superior	1.0	1.0
real_295	35680	e5_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	35680	bge_m3_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	35681	bm25	superior	1.0	1.0
real_295	35681	e5	superior	1.0	1.0
real_295	35681	e5_hybrid	superior	1.0	1.0
real_295	35681	bge_m3_hybrid	superior	1.0	1.0
real_295	35682	bm25	superior	1.0	1.0
real_295	35682	e5	superior	1.0	1.0
real_295	35682	e5_hybrid	superior	1.0	1.0
real_295	35682	bge_m3_hybrid	superior	1.0	1.0
real_295	35683	bm25	superior	1.0	1.0
real_295	35683	e5	superior	1.0	1.0
real_295	35683	e5_hybrid	superior	1.0	1.0
real_295	35683	bge_m3_hybrid	superior	1.0	1.0
real_295	35684	bm25	superior	1.0	1.0
real_295	35684	e5	superior	1.0	1.0
real_295	35684	e5_hybrid	superior	1.0	1.0
real_295	35684	bge_m3_hybrid	superior	1.0	1.0
real_295	35688	bm25	inferior	0.6309297535714575	0.6309297535714575
real_295	35688	e5	inferior	0.6309297535714575	0.6309297535714575
real_295	35688	e5_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	35688	bge_m3_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	35694	bm25	superior	1.0	1.0
real_295	35694	e5	superior	1.0	1.0
real_295	35694	e5_hybrid	superior	1.0	1.0
real_295	35694	bge_m3_hybrid	superior	1.0	1.0
real_295	35695	bm25	superior	1.0	1.0
real_295	35695	e5	superior	1.0	1.0
real_295	35695	e5_hybrid	superior	1.0	1.0
real_295	35695	bge_m3_hybrid	superior	1.0	1.0
real_295	35696	bm25	superior	0.6309297535714575	0.6309297535714575
real_295	35696	e5	superior	1.0	1.0
real_295	35696	e5_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	35696	bge_m3_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	35697	bm25	inferior	0.6309297535714575	0.6309297535714575
real_295	35697	e5	inferior	0.6309297535714575	0.6309297535714575
real_295	35697	e5_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	35697	bge_m3_hybrid	inferior	1.0	1.0
real_295	35698	bm25	inferior	0.5	0.5
real_295	35698	e5	inferior	1.0	1.0
real_295	35698	e5_hybrid	inferior	1.0	1.0
real_295	35698	bge_m3_hybrid	inferior	1.0	1.0
real_295	35699	bm25	superior	1.0	1.0
real_295	35699	e5	superior	1.0	1.0
real_295	35699	e5_hybrid	superior	1.0	1.0
real_295	35699	bge_m3_hybrid	superior	1.0	1.0
real_295	35700	bm25	superior	0.6309297535714575	0.6309297535714575
real_295	35700	e5	superior	0.6309297535714575	0.6309297535714575
real_295	35700	e5_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	35700	bge_m3_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	35704	bm25	superior	1.0	1.0
real_295	35704	e5	superior	1.0	1.0
real_295	35704	e5_hybrid	superior	1.0	1.0
real_295	35704	bge_m3_hybrid	superior	1.0	1.0
real_295	35705	bm25	superior	1.0	1.0
real_295	35705	e5	superior	1.0	1.0
real_295	35705	e5_hybrid	superior	1.0	1.0
real_295	35705	bge_m3_hybrid	superior	1.0	1.0
real_295	35706	bm25	superior	1.0	1.0
real_295	35706	e5	superior	1.0	1.0
real_295	35706	e5_hybrid	superior	1.0	1.0
real_295	35706	bge_m3_hybrid	superior	1.0	1.0
real_295	36363	bm25	inferior	0.0	0.24465054211822604
real_295	36363	e5	inferior	0.0	0.0
real_295	36363	e5_hybrid	inferior	0.0	0.1949590218937863
real_295	36363	bge_m3_hybrid	inferior	0.0	0.23981246656813146
real_295	37327	bm25	inferior	0.0	0.16794877895704194
real_295	37327	e5	inferior	0.0	0.17905223175104137
real_295	37327	e5_hybrid	inferior	0.0	0.17070727966372012
real_295	37327	bge_m3_hybrid	inferior	0.2890648263178879	0.2890648263178879
real_295	37328	bm25	inferior	0.0	0.16730017881017412
real_295	37328	e5	inferior	0.0	0.1905514124267734
real_295	37328	e5_hybrid	inferior	0.0	0.1810425967800402
real_295	37328	bge_m3_hybrid	inferior	0.2890648263178879	0.2890648263178879
real_295	37368	bm25	inferior	0.0	0.16730017881017412
real_295	37368	e5	inferior	1.0	1.0
real_295	37368	e5_hybrid	inferior	0.38685280723454163	0.38685280723454163
real_295	37368	bge_m3_hybrid	inferior	0.3333333333333333	0.3333333333333333
real_295	37628	bm25	inferior	1.0	1.0
real_295	37628	e5	inferior	1.0	1.0
real_295	37628	e5_hybrid	inferior	1.0	1.0
real_295	37628	bge_m3_hybrid	inferior	1.0	1.0
real_295	38492	bm25	inferior	1.0	1.0
real_295	38492	e5	inferior	0.43067655807339306	0.43067655807339306
real_295	38492	e5_hybrid	inferior	1.0	1.0
real_295	38492	bge_m3_hybrid	inferior	1.0	1.0
real_295	38612	bm25	superior	1.0	1.0
real_295	38612	e5	superior	0.43067655807339306	0.43067655807339306
real_295	38612	e5_hybrid	superior	1.0	1.0
real_295	38612	bge_m3_hybrid	superior	1.0	1.0
real_295	39016	bm25	superior	1.0	1.0
real_295	39016	e5	superior	1.0	1.0
real_295	39016	e5_hybrid	superior	1.0	1.0
real_295	39016	bge_m3_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	39234	bm25	inferior	0.5	0.5
real_295	39234	e5	inferior	0.6309297535714575	0.6309297535714575
real_295	39234	e5_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	39234	bge_m3_hybrid	inferior	1.0	1.0
real_295	39408	bm25	inferior	1.0	1.0
real_295	39408	e5	inferior	0.43067655807339306	0.43067655807339306
real_295	39408	e5_hybrid	inferior	1.0	1.0
real_295	39408	bge_m3_hybrid	inferior	1.0	1.0
real_295	39524	bm25	inferior	0.9197207891481876	0.9197207891481876
real_295	39524	e5	inferior	1.0	1.0
real_295	39524	e5_hybrid	inferior	1.0	1.0
real_295	39524	bge_m3_hybrid	inferior	0.9197207891481876	0.9197207891481876
real_295	39652	bm25	inferior	0.5	0.5
real_295	39652	e5	inferior	0.6309297535714575	0.6309297535714575
real_295	39652	e5_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	39652	bge_m3_hybrid	inferior	1.0	1.0
real_295	40372	bm25	inferior	1.0	1.0
real_295	40372	e5	inferior	1.0	1.0
real_295	40372	e5_hybrid	inferior	1.0	1.0
real_295	40372	bge_m3_hybrid	inferior	1.0	1.0
real_295	40451	bm25	inferior	0.0	0.24417965415032944
real_295	40451	e5	inferior	1.0	1.0
real_295	40451	e5_hybrid	inferior	0.39780880120575696	0.39780880120575696
real_295	40451	bge_m3_hybrid	inferior	0.5706417189553201	0.5706417189553201
real_295	40839	bm25	inferior	1.0	1.0
real_295	40839	e5	inferior	1.0	1.0
real_295	40839	e5_hybrid	inferior	1.0	1.0
real_295	40839	bge_m3_hybrid	inferior	1.0	1.0
real_295	41058	bm25	inferior	1.0	1.0
real_295	41058	e5	inferior	1.0	1.0
real_295	41058	e5_hybrid	inferior	1.0	1.0
real_295	41058	bge_m3_hybrid	inferior	1.0	1.0
real_295	41106	bm25	inferior	1.0	1.0
real_295	41106	e5	inferior	1.0	1.0
real_295	41106	e5_hybrid	inferior	1.0	1.0
real_295	41106	bge_m3_hybrid	inferior	1.0	1.0
real_295	41215	bm25	inferior	1.0	1.0
real_295	41215	e5	inferior	1.0	1.0
real_295	41215	e5_hybrid	inferior	1.0	1.0
real_295	41215	bge_m3_hybrid	inferior	1.0	1.0
real_295	41222	bm25	superior	1.0	1.0
real_295	41222	e5	superior	1.0	1.0
real_295	41222	e5_hybrid	superior	1.0	1.0
real_295	41222	bge_m3_hybrid	superior	1.0	1.0
real_295	41249	bm25	inferior	1.0	1.0
real_295	41249	e5	inferior	1.0	1.0
real_295	41249	e5_hybrid	inferior	1.0	1.0
real_295	41249	bge_m3_hybrid	inferior	1.0	1.0
real_295	41573	bm25	superior	0.6309297535714575	0.6309297535714575
real_295	41573	e5	superior	1.0	1.0
real_295	41573	e5_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	41573	bge_m3_hybrid	superior	1.0	1.0
real_295	41574	bm25	superior	0.5	0.5
real_295	41574	e5	superior	1.0	1.0
real_295	41574	e5_hybrid	superior	1.0	1.0
real_295	41574	bge_m3_hybrid	superior	1.0	1.0
real_295	41575	bm25	superior	1.0	1.0
real_295	41575	e5	superior	1.0	1.0
real_295	41575	e5_hybrid	superior	1.0	1.0
real_295	41575	bge_m3_hybrid	superior	1.0	1.0
real_295	41576	bm25	superior	1.0	1.0
real_295	41576	e5	superior	1.0	1.0
real_295	41576	e5_hybrid	superior	1.0	1.0
real_295	41576	bge_m3_hybrid	superior	1.0	1.0
real_295	41609	bm25	superior	1.0	1.0
real_295	41609	e5	superior	1.0	1.0
real_295	41609	e5_hybrid	superior	1.0	1.0
real_295	41609	bge_m3_hybrid	superior	1.0	1.0
real_295	41627	bm25	superior	0.6309297535714575	0.6309297535714575
real_295	41627	e5	superior	0.5	0.5
real_295	41627	e5_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	41627	bge_m3_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	41628	bm25	superior	0.6309297535714575	0.6309297535714575
real_295	41628	e5	superior	0.5	0.5
real_295	41628	e5_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	41628	bge_m3_hybrid	superior	0.6309297535714575	0.6309297535714575
real_295	41632	bm25	superior	0.38685280723454163	0.38685280723454163
real_295	41632	e5	superior	0.2890648263178879	0.2890648263178879
real_295	41632	e5_hybrid	superior	0.31546487678572877	0.31546487678572877
real_295	41632	bge_m3_hybrid	superior	0.31546487678572877	0.31546487678572877
real_295	41647	bm25	inferior	0.6309297535714575	0.6309297535714575
real_295	41647	e5	inferior	0.6309297535714575	0.6309297535714575
real_295	41647	e5_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	41647	bge_m3_hybrid	inferior	0.6309297535714575	0.6309297535714575
real_295	41721	bm25	inferior	0.0	0.24417965415032944
real_295	41721	e5	inferior	1.0	1.0
real_295	41721	e5_hybrid	inferior	0.39780880120575696	0.39780880120575696
real_295	41721	bge_m3_hybrid	inferior	0.5706417189553201	0.5706417189553201
real_295	42035	bm25	inferior	1.0	1.0
real_295	42035	e5	inferior	0.0	0.17718382013555792
real_295	42035	e5_hybrid	inferior	0.3333333333333333	0.3333333333333333
real_295	42035	bge_m3_hybrid	inferior	1.0	1.0
